Frame,Time,WRUX,WRUY,WRUZ,WRRX,WRRY,WRRZ,FARX,FARY,FARZ,FAUX,FAUY,FAUZ,CMC1X,CMC1Y,CMC1Z,CMC2X,CMC2Y,CMC2Z,CMC5X,CMC5Y,CMC5Z,MCP1X,MCP1Y,MCP1Z,MCP2X,MCP2Y,MCP2Z,MCP3X,MCP3Y,MCP3Z,MCP4X,MCP4Y,MCP4Z,MCP5X,MCP5Y,MCP5Z,IPX,IPY,IPZ,FT1X,FT1Y,FT1Z,PIP2X,PIP2Y,PIP2Z,DIP2X,DIP2Y,DIP2Z,FT2X,FT2Y,FT2Z,PIP3X,PIP3Y,PIP3Z,DIP3X,DIP3Y,DIP3Z,FT3X,FT3Y,FT3Z,PIP4X,PIP4Y,PIP4Z,DIP4X,DIP4Y,DIP4Z,FT4X,FT4Y,FT4Z,PIP5X,PIP5Y,PIP5Z,DIP5X,DIP5Y,DIP5Z,FT5X,FT5Y,FT5Z
1531,10.2,484.724,17.169,-204.465,435.634,20.177,-201.102,446.96,35.379,-159.06,490.001,32.912,-150.022,410.873,-6.111,-231.25,439.376,28.92,-243.711,479.875,14.465,-248.629,399.87,-10.999,-264.445,425.228,44.319,-282.794,453.909,41.421,-287.273,472.059,29.799,-283.721,487.03,14.536,-281.881,386.226,-24.319,-293.185,381.704,-30.684,-313.826,417.343,27.784,-337.278,411.586,-1.561,-351.245,409.957,-16.547,-352.613,452.499,29.322,-344.151,439.868,-2.129,-360.941,434.291,-19.638,-361.141,476.921,11.685,-332.734,463.26,-16.144,-353.034,449.501,-28.326,-356.58,484.633,-16.127,-321.635,473.114,-35.78,-331.607,463.84,-43.046,-334.717
1532,10.20667,484.641,17.077,-204.379,435.557,20.04,-201.005,446.89,35.208,-158.994,489.924,32.763,-149.973,410.787,-6.136,-231.178,439.3,28.867,-243.571,479.813,14.474,-248.507,399.734,-10.972,-264.387,425.219,44.348,-282.618,453.909,41.473,-287.11,472.008,29.868,-283.546,486.97,14.614,-281.758,386.141,-24.258,-293.177,381.619,-30.576,-313.852,417.424,27.935,-337.166,411.656,-1.367,-351.209,410.016,-16.344,-352.62,452.464,29.514,-343.987,439.892,-1.946,-360.868,434.316,-19.443,-361.113,476.809,11.867,-332.606,463.207,-15.989,-352.967,449.491,-28.166,-356.534,484.619,-16.025,-321.567,473.087,-35.695,-331.554,463.815,-42.976,-334.649
1533,10.21333,484.588,17.047,-204.309,435.497,19.965,-200.947,446.811,35.111,-158.909,489.836,32.742,-149.891,410.703,-6.114,-231.127,439.263,28.864,-243.522,479.777,14.478,-248.415,399.623,-10.934,-264.335,425.234,44.383,-282.525,453.929,41.493,-287.028,471.977,29.884,-283.439,486.913,14.653,-281.673,386.023,-24.175,-293.151,381.484,-30.488,-313.852,417.492,28.074,-337.103,411.685,-1.213,-351.203,410.047,-16.175,-352.666,452.507,29.568,-343.894,439.932,-1.883,-360.825,434.352,-19.369,-361.071,476.773,11.888,-332.522,463.2,-15.928,-352.897,449.475,-28.127,-356.509,484.572,-15.982,-321.499,473.059,-35.583,-331.513,463.787,-43.02,-334.467
1534,10.22,484.528,17.051,-204.237,435.463,19.941,-200.898,446.749,35.078,-158.838,489.747,32.719,-149.822,410.631,-6.065,-231.071,439.237,28.867,-243.475,479.743,14.462,-248.35,399.51,-10.876,-264.265,425.267,44.404,-282.485,453.923,41.496,-286.97,471.951,29.88,-283.376,486.88,14.567,-281.602,385.891,-24.092,-293.115,381.385,-30.431,-313.829,417.554,28.133,-337.066,411.731,-1.136,-351.201,410.099,-16.055,-352.735,452.53,29.57,-343.836,439.958,-1.85,-360.789,434.413,-19.28,-361.053,476.77,11.826,-332.437,463.185,-15.978,-352.826,449.475,-28.146,-356.511,484.54,-15.968,-321.46,473.047,-35.547,-331.502,463.779,-43.019,-334.449
1535,10.22667,484.529,17.073,-204.209,435.446,19.951,-200.854,446.704,35.051,-158.773,489.661,32.701,-149.744,410.572,-5.99,-231.009,439.233,28.874,-243.444,479.751,14.462,-248.316,399.401,-10.826,-264.201,425.286,44.43,-282.45,453.939,41.52,-286.935,471.95,29.891,-283.328,486.87,14.541,-281.539,385.782,-24.029,-293.067,381.295,-30.377,-313.789,417.609,28.169,-337.038,411.774,-1.102,-351.187,410.119,-16.011,-352.734,452.544,29.577,-343.783,439.975,-1.823,-360.757,434.442,-19.255,-361.047,476.771,11.712,-332.337,463.217,-16.029,-352.736,449.544,-28.161,-356.592,484.469,-15.99,-321.39,473.005,-35.557,-331.449,463.786,-43.003,-334.442
1536,10.23333,484.455,17.018,-204.139,435.405,19.947,-200.807,446.657,35.05,-158.721,489.611,32.695,-149.682,410.499,-5.946,-230.942,439.232,28.883,-243.395,479.749,14.453,-248.26,399.277,-10.798,-264.106,425.298,44.451,-282.4,453.953,41.553,-286.888,471.972,29.918,-283.268,486.868,14.563,-281.475,385.68,-23.986,-293.018,381.218,-30.335,-313.761,417.547,28.122,-337.041,411.813,-1.063,-351.164,410.143,-15.976,-352.731,452.609,29.656,-343.644,440.004,-1.789,-360.738,434.511,-19.217,-361.061,476.8,11.617,-332.194,463.31,-16.049,-352.677,449.549,-28.286,-356.684,484.495,-16.012,-321.305,473.054,-35.541,-331.404,463.817,-42.989,-334.425
1537,10.24,484.452,17.059,-204.121,435.35,19.94,-200.76,446.616,35.054,-158.688,489.551,32.7,-149.641,410.436,-5.917,-230.872,439.229,28.908,-243.338,479.767,14.476,-248.204,399.141,-10.786,-263.992,425.299,44.48,-282.337,453.927,41.609,-286.808,471.98,29.98,-283.19,486.909,14.609,-281.413,385.595,-23.969,-292.995,381.191,-30.302,-313.755,417.564,28.153,-337,411.884,-1.002,-351.147,410.231,-15.906,-352.754,452.564,29.708,-343.566,440.039,-1.749,-360.69,434.571,-19.182,-361.039,476.803,11.569,-332.049,463.428,-16.041,-352.639,449.676,-28.263,-356.818,484.557,-16.006,-321.186,473.214,-35.459,-331.402,463.922,-42.954,-334.42
1538,10.24667,484.38,17.087,-204.071,435.277,19.926,-200.725,446.549,35.059,-158.641,489.48,32.703,-149.591,410.361,-5.882,-230.811,439.186,28.935,-243.266,479.763,14.513,-248.13,399.029,-10.771,-263.905,425.306,44.541,-282.282,453.898,41.687,-286.715,471.964,30.041,-283.1,486.854,14.657,-281.292,385.539,-23.905,-292.995,381.173,-30.219,-313.762,417.638,28.22,-336.965,412.02,-0.862,-351.149,410.385,-15.754,-352.887,452.515,29.759,-343.463,440.066,-1.673,-360.67,434.647,-19.129,-361.09,476.786,11.563,-331.899,463.574,-15.929,-352.624,449.888,-28.177,-357.04,484.613,-15.991,-321.053,473.357,-35.378,-331.384,464.051,-42.893,-334.426
1539,10.25333,484.253,17.081,-203.981,435.198,19.913,-200.664,446.426,35.06,-158.58,489.402,32.735,-149.547,410.289,-5.828,-230.746,439.106,29.004,-243.174,479.724,14.573,-248.038,398.897,-10.68,-263.855,425.286,44.602,-282.206,453.845,41.762,-286.596,471.942,30.138,-282.994,486.809,14.731,-281.175,385.447,-23.78,-292.988,380.879,-29.842,-313.748,417.733,28.317,-336.9,412.138,-0.671,-351.209,410.503,-15.538,-353.09,452.415,29.818,-343.323,440.068,-1.461,-360.725,434.778,-18.969,-361.387,476.759,11.584,-331.728,463.72,-15.748,-352.626,450.118,-28.033,-357.267,484.665,-15.958,-320.907,473.581,-35.237,-331.379,464.22,-42.8,-334.451
1540,10.26,484.17,17.169,-203.907,435.115,19.907,-200.599,446.298,35.075,-158.523,489.296,32.777,-149.484,410.207,-5.755,-230.681,439.043,29.076,-243.069,479.697,14.67,-247.936,398.78,-10.596,-263.76,425.267,44.669,-282.114,453.77,41.837,-286.453,471.904,30.233,-282.888,486.76,14.849,-281.059,385.319,-23.66,-292.944,380.802,-29.724,-313.726,417.796,28.488,-336.804,412.28,-0.33,-351.317,410.627,-15.191,-353.361,452.265,29.907,-343.168,440.182,-1.142,-360.849,435.085,-18.648,-362.007,476.714,11.629,-331.566,463.836,-15.577,-352.631,450.374,-27.818,-357.555,484.86,-15.753,-320.802,473.986,-34.893,-331.447,464.612,-42.612,-334.603
1541,10.26667,484.099,17.249,-203.828,435.048,19.924,-200.508,446.198,35.067,-158.472,489.186,32.844,-149.422,410.157,-5.696,-230.581,438.988,29.135,-242.954,479.657,14.762,-247.819,398.674,-10.529,-263.631,425.237,44.757,-281.998,453.675,41.959,-286.336,471.827,30.395,-282.758,486.726,15.022,-280.925,385.206,-23.546,-292.851,380.656,-29.567,-313.653,417.786,28.678,-336.662,412.358,0.005,-351.391,410.729,-14.84,-353.599,452.119,30.066,-342.986,440.339,-0.762,-361.098,435.344,-18.208,-362.724,476.609,11.748,-331.417,463.963,-15.381,-352.66,450.609,-27.588,-357.862,485.18,-15.306,-320.717,474.499,-34.315,-331.677,465.281,-42.084,-335.078
1542,10.27333,484.072,17.342,-203.747,435,19.944,-200.435,446.116,35.065,-158.417,489.069,32.922,-149.338,410.12,-5.655,-230.448,438.944,29.208,-242.826,479.628,14.896,-247.678,398.567,-10.439,-263.454,425.191,44.849,-281.851,453.637,42.099,-286.198,471.738,30.551,-282.623,486.688,15.279,-280.725,385.06,-23.457,-292.679,380.71,-29.601,-313.517,417.745,28.865,-336.498,412.367,0.337,-351.478,410.766,-14.462,-353.889,451.955,30.22,-342.763,440.423,-0.278,-361.308,435.601,-17.678,-363.477,476.502,11.87,-331.272,464.134,-15.106,-352.724,450.884,-27.281,-358.22,485.582,-14.622,-320.712,474.962,-33.55,-331.944,465.923,-41.256,-335.734
1543,10.28,484.111,17.503,-203.696,434.977,19.996,-200.336,446.045,35.077,-158.351,488.976,33.049,-149.241,410.099,-5.565,-230.309,438.927,29.311,-242.695,479.626,15.07,-247.548,398.462,-10.33,-263.248,425.158,44.975,-281.7,453.617,42.27,-286.076,471.694,30.753,-282.509,486.647,15.594,-280.573,384.866,-23.36,-292.45,380.549,-29.519,-313.317,417.719,29.109,-336.33,412.348,0.742,-351.537,410.78,-14.022,-354.182,451.751,30.452,-342.539,440.446,0.242,-361.471,435.788,-17.11,-364.17,476.402,12.01,-331.132,464.267,-14.77,-352.77,451.301,-26.801,-358.628,485.939,-13.88,-320.706,475.368,-32.809,-332.205,466.572,-40.383,-336.337
1544,10.28667,484.125,17.684,-203.603,434.952,20.101,-200.218,445.99,35.079,-158.295,488.974,33.216,-149.163,410.085,-5.472,-230.174,438.891,29.481,-242.551,479.598,15.264,-247.442,398.357,-10.246,-263.034,425.104,45.107,-281.525,453.561,42.488,-285.936,471.629,31.039,-282.391,486.552,15.92,-280.386,384.683,-23.31,-292.199,380.327,-29.451,-313.062,417.704,29.363,-336.174,412.386,1.151,-351.587,410.799,-13.59,-354.395,451.539,30.694,-342.33,440.44,0.709,-361.616,435.9,-16.581,-364.674,476.304,12.246,-330.976,464.351,-14.392,-352.805,451.568,-26.376,-358.987,486.339,-13.173,-320.721,475.939,-31.939,-332.528,467.177,-39.559,-336.86
1545,10.29333,484.087,17.903,-203.482,434.929,20.237,-200.106,445.951,35.163,-158.2,488.911,33.41,-149.05,410.09,-5.317,-230.008,438.838,29.677,-242.405,479.529,15.526,-247.351,398.263,-10.108,-262.776,425.061,45.31,-281.37,453.457,42.702,-285.784,471.58,31.285,-282.291,486.526,16.206,-280.282,384.464,-23.233,-291.914,380.053,-29.444,-312.763,417.646,29.616,-335.983,412.332,1.534,-351.606,410.804,-13.125,-354.618,451.263,30.928,-342.147,440.335,1.167,-361.699,436.026,-16.098,-365.122,476.161,12.443,-330.782,464.456,-13.989,-352.878,451.786,-25.977,-359.325,486.733,-12.509,-320.695,476.447,-31.228,-332.772,467.873,-38.736,-337.355
1546,10.3,484.063,18.122,-203.35,434.899,20.421,-199.972,445.911,35.292,-158.078,488.869,33.59,-148.933,410.101,-5.124,-229.816,438.798,29.852,-242.28,479.511,15.788,-247.219,398.142,-9.981,-262.509,425.002,45.535,-281.236,453.428,42.979,-285.686,471.527,31.553,-282.187,486.443,16.559,-280.141,384.234,-23.156,-291.599,379.765,-29.417,-312.422,417.582,29.921,-335.817,412.353,1.998,-351.63,410.797,-12.674,-354.796,451.023,31.148,-341.974,440.337,1.56,-361.773,436.062,-15.602,-365.487,476.006,12.638,-330.603,464.537,-13.657,-352.882,452.043,-25.595,-359.613,487.102,-11.793,-320.646,476.987,-30.399,-332.975,468.553,-37.902,-337.859
1547,10.30667,484.008,18.381,-203.213,434.853,20.644,-199.836,445.852,35.483,-157.941,488.814,33.832,-148.798,410.078,-4.896,-229.604,438.74,30.058,-242.147,479.502,16.078,-247.078,398.013,-9.788,-262.216,424.941,45.753,-281.091,453.399,43.24,-285.568,471.436,31.846,-282.032,486.379,16.904,-279.991,383.936,-23.063,-291.226,379.461,-29.351,-312.083,417.547,30.226,-335.641,412.358,2.376,-351.632,410.814,-12.25,-354.947,450.861,31.363,-341.789,440.295,2.005,-361.835,436.191,-15.181,-365.849,475.891,12.833,-330.437,465.057,-12.97,-353.232,452.316,-25.231,-359.882,487.441,-11.068,-320.601,477.488,-29.628,-333.194,469.208,-37.023,-338.3
1548,10.31333,483.994,18.658,-203.077,434.84,20.874,-199.669,445.77,35.69,-157.769,488.761,34.13,-148.644,410.03,-4.641,-229.384,438.674,30.355,-241.981,479.467,16.394,-246.932,397.913,-9.593,-261.902,424.89,45.999,-280.954,453.406,43.515,-285.452,471.4,32.128,-281.9,486.301,17.243,-279.769,383.652,-22.902,-290.866,379.132,-29.229,-311.703,417.547,30.445,-335.493,412.389,2.785,-351.608,410.873,-11.793,-355.079,450.749,31.597,-341.589,440.405,2.409,-361.902,436.363,-14.695,-366.223,475.843,13.013,-330.227,465.294,-12.557,-353.297,452.638,-24.842,-360.148,487.83,-10.252,-320.558,478.014,-28.694,-333.43,469.722,-36.175,-338.64
1549,10.32,483.961,18.996,-202.893,434.804,21.142,-199.5,445.73,35.936,-157.598,488.702,34.388,-148.459,409.992,-4.334,-229.164,438.632,30.613,-241.831,479.391,16.788,-246.749,397.769,-9.322,-261.597,424.866,46.247,-280.81,453.316,43.794,-285.312,471.316,32.455,-281.721,486.227,17.644,-279.557,383.36,-22.665,-290.484,378.765,-29.065,-311.308,417.571,30.707,-335.353,412.415,3.147,-351.582,410.881,-11.4,-355.141,450.708,31.87,-341.377,440.533,2.992,-361.993,436.596,-14.022,-366.62,475.795,13.265,-329.959,465.086,-12.438,-352.541,452.88,-24.42,-360.279,488.124,-9.417,-320.472,478.786,-27.509,-333.818,470.249,-35.259,-338.963
1550,10.32667,483.919,19.331,-202.687,434.766,21.469,-199.307,445.706,36.181,-157.39,488.679,34.673,-148.273,409.945,-3.998,-228.938,438.614,30.94,-241.664,479.365,17.067,-246.571,397.604,-8.987,-261.274,424.821,46.566,-280.666,453.273,44.11,-285.118,471.258,32.749,-281.523,486.154,17.999,-279.341,383.05,-22.385,-290.107,378.359,-28.773,-310.899,417.59,31.046,-335.152,412.491,3.673,-351.578,410.958,-10.781,-355.378,450.762,32.269,-341.133,440.694,3.67,-362.15,436.953,-13.15,-367.169,475.773,13.617,-329.748,465.098,-12.042,-352.287,453.323,-23.728,-360.646,488.443,-8.488,-320.402,479.288,-26.462,-334.038,470.751,-34.284,-339.314
1551,10.33333,483.928,19.713,-202.461,434.749,21.805,-199.108,445.671,36.452,-157.165,488.67,34.984,-148.062,409.902,-3.626,-228.663,438.593,31.271,-241.464,479.324,17.498,-246.364,397.407,-8.624,-260.919,424.813,46.91,-280.487,453.251,44.456,-284.869,471.177,33.121,-281.262,486.112,18.381,-279.05,382.707,-21.98,-289.681,377.938,-28.359,-310.477,417.559,31.431,-334.909,412.522,4.302,-351.585,410.973,-10.101,-355.618,450.806,32.722,-340.839,440.956,4.59,-362.301,437.442,-12.081,-367.869,475.831,14.086,-329.47,465.427,-11.301,-352.327,453.862,-22.947,-361.076,488.776,-7.512,-320.304,479.854,-25.299,-334.305,471.385,-33.102,-339.755
1552,10.34,483.927,19.983,-202.235,434.778,22.113,-198.863,445.65,36.733,-156.921,488.638,35.302,-147.816,409.88,-3.223,-228.33,438.586,31.659,-241.191,479.303,17.851,-246.078,397.246,-8.206,-260.489,424.825,47.311,-280.237,453.23,44.858,-284.618,471.141,33.532,-280.983,486.084,18.877,-278.769,382.275,-21.469,-289.169,377.443,-27.875,-309.957,417.646,31.935,-334.631,412.582,5.127,-351.605,411.008,-9.173,-355.955,450.889,33.302,-340.542,441.25,5.624,-362.465,437.867,-10.846,-368.549,475.905,14.55,-329.144,465.888,-10.415,-352.375,454.486,-21.888,-361.54,489.161,-6.452,-320.194,480.41,-24.071,-334.526,472.318,-31.544,-340.359
1553,10.34667,483.975,20.415,-202.031,434.796,22.506,-198.603,445.669,37.048,-156.685,488.637,35.58,-147.575,409.917,-2.791,-227.949,438.662,32.041,-240.916,479.336,18.23,-245.816,397.022,-7.683,-259.993,424.844,47.759,-279.937,453.223,45.298,-284.292,471.185,34.036,-280.703,486.078,19.374,-278.468,381.791,-20.875,-288.606,376.807,-27.205,-309.406,417.637,32.598,-334.321,412.581,6.072,-351.612,411.033,-8.082,-356.33,450.958,34.04,-340.184,441.53,6.779,-362.615,438.378,-9.413,-369.22,475.999,15.284,-328.838,466.408,-9.286,-352.496,455.21,-20.608,-362.06,489.616,-5.306,-320.092,481.122,-22.689,-334.781,473.118,-30.105,-340.851
1554,10.35333,483.983,20.757,-201.724,434.838,22.923,-198.332,445.713,37.355,-156.404,488.705,35.951,-147.314,409.892,-2.294,-227.545,438.652,32.469,-240.583,479.36,18.768,-245.552,396.818,-7.095,-259.453,424.862,48.24,-279.603,453.241,45.755,-283.907,471.178,34.563,-280.346,485.994,19.91,-278.085,381.269,-20.129,-287.967,376.126,-26.429,-308.801,417.644,33.295,-333.948,412.597,7.148,-351.661,411.095,-6.845,-356.666,451.013,34.951,-339.8,441.831,8.246,-362.733,438.814,-7.714,-369.839,476.182,16.094,-328.504,466.853,-8.061,-352.565,455.842,-19.217,-362.449,490.025,-4.048,-319.899,481.89,-21.162,-335.035,474.034,-28.491,-341.42
1555,10.36,484.133,21.197,-201.487,434.903,23.314,-198.015,445.784,37.692,-156.113,488.763,36.287,-146.99,409.919,-1.769,-227.087,438.721,32.936,-240.217,479.391,19.217,-245.253,396.617,-6.432,-258.916,424.866,48.779,-279.209,453.326,46.315,-283.577,471.136,35.108,-279.954,485.962,20.467,-277.728,380.481,-19.044,-287.352,375.395,-25.398,-308.152,417.661,34.142,-333.563,412.637,8.45,-351.7,411.099,-5.347,-357.165,451.085,35.997,-339.338,442.153,9.838,-362.865,439.32,-5.902,-370.455,476.379,17.05,-328.128,467.448,-6.666,-352.644,456.664,-17.536,-363.035,490.496,-2.699,-319.686,482.712,-19.483,-335.274,475.071,-26.721,-342.002
1556,10.36667,484.114,21.64,-201.101,434.966,23.766,-197.658,445.826,38.057,-155.781,488.822,36.674,-146.687,409.966,-1.209,-226.633,438.768,33.414,-239.818,479.465,19.81,-244.926,396.401,-5.647,-258.334,424.921,49.354,-278.775,453.281,46.919,-283.093,471.087,35.708,-279.53,485.893,21.161,-277.262,379.933,-17.897,-286.725,374.653,-24.147,-307.519,417.669,35.134,-333.122,412.665,9.739,-351.679,411.133,-3.821,-357.476,451.253,37.2,-338.875,442.532,11.569,-362.934,439.854,-3.913,-371.036,476.574,18.178,-327.775,468.081,-5.013,-352.741,457.487,-15.647,-363.603,491.026,-1.202,-319.418,483.537,-17.72,-335.401,476.055,-24.898,-342.366
1557,10.37333,484.259,22.23,-200.827,435.022,24.267,-197.307,445.875,38.481,-155.403,488.902,37.098,-146.347,410.004,-0.565,-226.169,438.828,33.962,-239.425,479.464,20.398,-244.527,396.252,-4.827,-257.71,424.929,49.986,-278.308,453.27,47.567,-282.589,471.105,36.403,-279.045,485.94,21.953,-276.912,379.386,-16.646,-286.08,373.939,-22.805,-306.895,417.682,36.211,-332.73,412.735,11.206,-351.611,411.234,-2.249,-357.74,451.423,38.467,-338.353,442.948,13.459,-362.96,440.444,-1.873,-371.496,476.818,19.402,-327.379,468.764,-3.273,-352.844,458.413,-13.68,-364.128,491.62,0.386,-319.07,484.502,-15.745,-335.535,477.361,-22.755,-342.879
1558,10.38,484.29,22.765,-200.411,435.116,24.772,-196.891,445.955,38.878,-155.012,489.001,37.554,-145.958,410.074,0.102,-225.65,438.882,34.591,-238.963,479.512,21.117,-244.16,395.987,-3.921,-257.123,424.965,50.683,-277.82,453.289,48.309,-282.041,471.118,37.215,-278.576,485.921,22.767,-276.378,378.88,-15.346,-285.461,373.307,-21.309,-306.299,417.77,37.368,-332.242,412.781,12.704,-351.431,411.282,-0.486,-358.007,451.645,39.806,-337.833,443.446,15.248,-362.871,441.037,0.249,-371.863,477.074,20.74,-326.936,469.442,-1.402,-352.865,459.358,-11.571,-364.577,492.294,2.013,-318.62,485.704,-13.691,-335.605,478.77,-20.574,-343.312
1559,10.38667,484.347,23.412,-200.011,435.171,25.382,-196.473,446.003,39.397,-154.582,489.066,38.085,-145.569,410.074,0.822,-225.161,438.896,35.242,-238.501,479.64,21.931,-243.721,395.861,-2.978,-256.503,425.01,51.471,-277.29,453.312,49.13,-281.476,471.089,38.049,-278.015,485.94,23.707,-275.875,378.449,-13.988,-284.851,372.728,-19.786,-305.725,417.909,38.605,-331.793,412.927,14.216,-351.265,411.466,1.147,-358.091,451.924,41.19,-337.233,443.885,17.131,-362.783,441.63,2.28,-372.096,477.304,22.079,-326.468,470.098,0.478,-352.801,460.253,-9.422,-364.94,493.125,3.688,-318.11,486.904,-11.728,-335.535,480.299,-18.41,-343.612
1560,10.39333,484.479,24.167,-199.636,435.232,26.014,-196.01,446.059,39.919,-154.149,489.142,38.65,-145.119,410.139,1.661,-224.64,438.972,35.98,-237.994,479.663,22.737,-243.256,395.71,-1.915,-255.902,425.103,52.33,-276.746,453.336,49.979,-280.882,471.17,38.929,-277.456,485.973,24.71,-275.359,378.098,-12.606,-284.198,372.216,-18.317,-305.071,418.053,39.872,-331.279,413.127,15.758,-351.045,411.623,2.858,-358.086,452.182,42.596,-336.669,444.324,18.929,-362.56,442.156,4.322,-372.198,477.612,23.465,-325.994,470.729,2.352,-352.66,461.107,-7.357,-365.141,493.764,5.197,-317.522,488.083,-9.845,-335.359,481.713,-16.306,-343.739
1561,10.4,484.544,24.874,-199.16,435.311,26.77,-195.542,446.154,40.519,-153.644,489.236,39.234,-144.649,410.202,2.575,-224.137,439.092,36.831,-237.5,479.754,23.592,-242.759,395.577,-0.817,-255.312,425.177,53.25,-276.208,453.404,50.906,-280.261,471.237,39.9,-276.882,485.999,25.687,-274.759,377.756,-11.285,-283.527,371.73,-16.81,-304.39,418.206,41.218,-330.756,413.262,17.419,-350.761,411.798,4.539,-357.984,452.48,44.003,-336.063,444.722,20.695,-362.284,442.642,6.304,-372.175,477.86,24.798,-325.414,471.263,4.083,-352.398,461.873,-5.303,-365.235,494.387,6.668,-316.923,489.162,-8.006,-335.059,483.024,-14.318,-343.764
1562,10.40667,484.643,25.72,-198.666,435.454,27.568,-195.019,446.218,41.172,-153.095,489.333,39.867,-144.171,410.231,3.534,-223.581,439.173,37.735,-236.919,479.866,24.495,-242.25,395.485,0.331,-254.662,425.314,54.289,-275.582,453.576,51.924,-279.665,471.315,40.845,-276.311,486.102,26.7,-274.227,377.454,-9.827,-282.867,371.27,-15.26,-303.675,418.405,42.622,-330.196,413.416,19.021,-350.427,411.957,6.275,-357.81,452.774,45.446,-335.434,445.102,22.525,-361.94,443.096,8.261,-372.084,478.086,26.118,-324.88,471.709,5.813,-352.089,462.532,-3.313,-365.233,494.893,8.019,-316.313,490.001,-6.289,-334.689,484.152,-12.408,-343.691
1563,10.41333,484.776,26.517,-198.179,435.513,28.422,-194.473,446.387,41.87,-152.539,489.47,40.562,-143.613,410.313,4.591,-223.028,439.353,38.745,-236.343,479.912,25.347,-241.708,395.385,1.584,-254.03,425.47,55.375,-274.954,453.667,52.939,-278.979,471.451,41.927,-275.691,486.182,27.699,-273.641,377.153,-8.406,-282.159,370.841,-13.668,-303.001,418.566,44.106,-329.577,413.571,20.725,-350.022,412.041,8.044,-357.524,453.053,46.881,-334.769,445.498,24.301,-361.554,443.495,10.187,-371.876,478.276,27.48,-324.317,472.102,7.533,-351.772,463.073,-1.386,-365.109,495.328,9.413,-315.703,490.788,-4.578,-334.325,485.075,-10.533,-343.501
1564,10.42,484.864,27.325,-197.607,435.663,29.341,-193.888,446.534,42.647,-151.944,489.615,41.277,-143.015,410.352,5.643,-222.4,439.501,39.735,-235.717,480.039,26.342,-241.145,395.344,2.848,-253.318,425.644,56.516,-274.278,453.88,54.062,-278.314,471.546,42.913,-275.052,486.269,28.762,-273.051,376.939,-6.865,-281.438,370.441,-12.06,-302.25,418.719,45.617,-328.947,413.719,22.455,-349.59,412.178,9.837,-357.211,453.319,48.321,-334.105,445.824,26.033,-361.081,443.818,12.086,-371.595,478.404,28.804,-323.691,472.418,9.25,-351.374,463.444,0.48,-364.892,495.678,10.802,-315.074,491.4,-2.9,-333.879,485.856,-8.73,-343.23
